"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","total_judged","confidence","block","last_risk","experiment","door_choice","risk_break_trials"
"1:160",60,"second_win",76,0,"left",0.5,"2","first_time",0.7125,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,3,1,"Gain",0,"(40,60]"
"1:161",61,"second_win",213,0,"left",0.5,"2","first_time",0.725,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,1,"Gain",0,"(60,80]"
"1:162",62,"second_win",248,0,"left",0.5,"2","first_time",0.7375,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,1,"Gain",0,"(60,80]"
"1:163",63,"second_win",304,0,"left",0.5,"2","first_time",0.75,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,1,"Gain",0,"(60,80]"
"1:164",64,"second_win",311,1,"right",0,"4","first_time",0.75,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,1,"Gain",1,"(60,80]"
"1:165",65,"second_win",263,0,"left",0.5,"2","first_time",0.7625,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:166",66,"second_win",109,0,"left",0.5,"2","first_time",0.775,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:167",67,"second_win",217,1,"right",0,"4","first_time",0.775,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",1,"(60,80]"
"1:168",68,"second_win",246,0,"left",0.5,"2","first_time",0.7875,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:169",69,"second_win",286,1,"right",0,"4","first_time",0.7875,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",1,"(60,80]"
"1:170",70,"second_win",230,0,"left",0.5,"2","first_time",0.8,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:171",71,"second_win",196,0,"left",0.5,"2","first_time",0.8125,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:172",72,"second_win",96,0,"left",0.5,"2","first_time",0.825,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:173",73,"second_win",208,0,"left",0.5,"2","first_time",0.8375,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:174",74,"second_win",199,0,"left",0.5,"2","first_time",0.85,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:175",75,"second_win",253,0,"left",0.5,"2","first_time",0.8625,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:176",76,"second_win",236,0,"left",0.5,"2","first_time",0.875,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:177",77,"second_win",256,0,"left",0.5,"2","first_time",0.8875,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:178",78,"second_win",272,0,"left",0.5,"2","first_time",0.9,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:179",79,"second_win",310,0,"left",0.5,"2","first_time",0.9125,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",0,"(60,80]"
"1:180",80,"second_win",266,1,"right",0,"4","first_time",0.9125,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,4,0,"Gain",1,"(60,80]"
"1:181",81,"second_win",249,0,"left",0.5,"2","first_time",0.925,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",0,"(80,100]"
"1:182",82,"second_win",90,1,"right",1,"4","first_time",0.95,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",1,"(80,100]"
"1:183",83,"second_win",313,1,"right",0,"4","first_time",0.95,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",1,"(80,100]"
"1:184",84,"second_win",120,0,"left",0.5,"2","first_time",0.9625,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",0,"(80,100]"
"1:185",85,"second_win",276,0,"left",0.5,"2","first_time",0.975,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",0,"(80,100]"
"1:186",86,"second_win",232,1,"right",1,"4","first_time",1,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",1,"(80,100]"
"1:187",87,"second_win",275,0,"left",0.5,"2","first_time",1.0125,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:188",88,"second_win",126,0,"left",0.5,"2","first_time",1.025,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:189",89,"second_win",267,1,"right",1,"4","first_time",1.05,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",1,"(80,100]"
"1:190",90,"second_win",227,0,"left",0.5,"2","first_time",1.0625,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:191",91,"second_win",228,0,"left",0.5,"2","first_time",1.075,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:192",92,"second_win",269,0,"left",0.5,"2","first_time",1.0875,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:193",93,"second_win",255,0,"left",0.5,"2","first_time",1.1,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:194",94,"second_win",232,1,"right",0,"4","first_time",1.1,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",1,"(80,100]"
"1:195",95,"second_win",204,0,"left",0.5,"2","first_time",1.1125,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",0,"(80,100]"
"1:196",96,"second_win",279,1,"right",1,"4","first_time",1.1375,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,0,"Gain",1,"(80,100]"
"1:197",97,"second_win",298,0,"left",0.5,"2","first_time",1.15,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:198",98,"second_win",295,0,"left",0.5,"2","first_time",1.1625,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:199",99,"second_win",235,0,"left",0.5,"2","first_time",1.175,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:200",100,"second_win",56,0,"left",0.5,"2","first_time",1.1875,"cd2","Control","Restaurant",34,"F",0,0.303030303030303,0,200,8,5,1,"Gain",0,"(80,100]"
"1:201",1,"first_win",356,1,"right",1,"3","first_time",0.025,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,NA,"Gain",1,"(0,20]"
"1:202",2,"first_win",322,0,"left",0.5,"1","first_time",0.0375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,1,"Gain",0,"(0,20]"
"1:203",3,"first_win",331,0,"left",0.5,"1","first_time",0.05,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,1,"Gain",0,"(0,20]"
"1:204",4,"first_win",329,1,"right",0,"3","first_time",0.05,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,1,"Gain",1,"(0,20]"
"1:205",5,"first_win",332,1,"right",1,"3","first_time",0.075,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",1,"(0,20]"
"1:206",6,"first_win",415,0,"left",0.5,"1","first_time",0.0875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,1,"Gain",0,"(0,20]"
"1:207",7,"first_win",351,0,"left",0.5,"1","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,1,"Gain",0,"(0,20]"
"1:208",8,"first_win",430,1,"right",0,"3","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,1,"Gain",1,"(0,20]"
"1:209",9,"first_win",326,1,"right",0,"3","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",1,"(0,20]"
"1:210",10,"first_win",310,1,"right",0,"3","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",1,"(0,20]"
"1:211",11,"first_win",353,0,"left",0.5,"1","first_time",0.1125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:212",12,"first_win",334,0,"left",0.5,"1","first_time",0.125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:213",13,"first_win",427,0,"left",0.5,"1","first_time",0.1375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:214",14,"first_win",314,0,"left",0.5,"1","first_time",0.15,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:215",15,"first_win",345,0,"left",0.5,"1","first_time",0.1625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:216",16,"first_win",328,0,"left",0.5,"1","first_time",0.175,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:217",17,"first_win",165,0,"left",0.5,"1","first_time",0.1875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:218",18,"first_win",396,0,"left",0.5,"1","first_time",0.2,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:219",19,"first_win",417,0,"left",0.5,"1","first_time",0.2125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:220",20,"first_win",410,0,"left",0.5,"1","first_time",0.225,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,1,0,"Gain",0,"(0,20]"
"1:221",21,"first_win",325,0,"left",0.5,"1","first_time",0.2375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:222",22,"first_win",414,0,"left",0.5,"1","first_time",0.25,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:223",23,"first_win",390,0,"left",0.5,"1","first_time",0.2625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:224",24,"first_win",387,0,"left",0.5,"1","first_time",0.275,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:225",25,"first_win",421,1,"right",1,"3","first_time",0.3,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",1,"(20,40]"
"1:226",26,"first_win",151,1,"right",1,"3","first_time",0.325,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:227",27,"first_win",428,1,"right",1,"3","first_time",0.35,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:228",28,"first_win",432,1,"right",1,"3","first_time",0.375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:229",29,"first_win",399,1,"right",1,"3","first_time",0.4,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:230",30,"first_win",389,1,"right",1,"3","first_time",0.425,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:231",31,"first_win",404,1,"right",0,"3","first_time",0.425,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:232",32,"first_win",330,0,"left",0.5,"1","first_time",0.4375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:233",33,"first_win",413,0,"left",0.5,"1","first_time",0.45,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:234",34,"first_win",424,0,"left",0.5,"1","first_time",0.4625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:235",35,"first_win",369,1,"right",1,"3","first_time",0.4875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",1,"(20,40]"
"1:236",36,"first_win",372,1,"right",1,"3","first_time",0.5125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:237",37,"first_win",367,1,"right",0,"3","first_time",0.5125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:238",38,"first_win",262,0,"left",0.5,"1","first_time",0.525,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",0,"(20,40]"
"1:239",39,"first_win",110,1,"right",1,"3","first_time",0.55,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,0,"Gain",1,"(20,40]"
"1:240",40,"first_win",142,1,"right",0,"3","first_time",0.55,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,2,1,"Gain",1,"(20,40]"
"1:241",41,"first_win",378,0,"left",0.5,"1","first_time",0.5625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:242",42,"first_win",128,0,"left",0.5,"1","first_time",0.575,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:243",43,"first_win",124,1,"right",0,"3","first_time",0.575,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:244",44,"first_win",406,0,"left",0.5,"1","first_time",0.5875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:245",45,"first_win",405,0,"left",0.5,"1","first_time",0.6,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:246",46,"first_win",381,1,"right",0,"3","first_time",0.6,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:247",47,"first_win",366,0,"left",0.5,"1","first_time",0.6125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:248",48,"first_win",317,0,"left",0.5,"1","first_time",0.625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:249",49,"first_win",102,1,"right",1,"3","first_time",0.65,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:250",50,"first_win",389,1,"right",1,"3","first_time",0.675,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,1,"Gain",1,"(40,60]"
"1:251",51,"first_win",396,1,"right",0,"3","first_time",0.675,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,1,"Gain",1,"(40,60]"
"1:252",52,"first_win",370,1,"right",1,"3","first_time",0.7,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:253",53,"first_win",357,1,"right",0,"3","first_time",0.7,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,1,"Gain",1,"(40,60]"
"1:254",54,"first_win",109,0,"left",0.5,"1","first_time",0.7125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:255",55,"first_win",376,0,"left",0.5,"1","first_time",0.725,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:256",56,"first_win",349,1,"right",0,"3","first_time",0.725,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:257",57,"first_win",104,0,"left",0.5,"1","first_time",0.7375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",0,"(40,60]"
"1:258",58,"first_win",379,1,"right",1,"3","first_time",0.7625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:259",59,"first_win",124,1,"right",0,"3","first_time",0.7625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,1,"Gain",1,"(40,60]"
"1:260",60,"first_win",424,1,"right",0,"3","first_time",0.7625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,3,0,"Gain",1,"(40,60]"
"1:261",61,"first_win",204,0,"left",0.5,"1","first_time",0.775,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:262",62,"first_win",415,0,"left",0.5,"1","first_time",0.7875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:263",63,"first_win",380,0,"left",0.5,"1","first_time",0.8,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:264",64,"first_win",388,0,"left",0.5,"1","first_time",0.8125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:265",65,"first_win",138,1,"right",1,"3","first_time",0.8375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",1,"(60,80]"
"1:266",66,"first_win",376,0,"left",0.5,"1","first_time",0.85,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",0,"(60,80]"
"1:267",67,"first_win",363,1,"right",1,"3","first_time",0.875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",1,"(60,80]"
"1:268",68,"first_win",232,0,"left",0.5,"1","first_time",0.8875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",0,"(60,80]"
"1:269",69,"first_win",359,1,"right",0,"3","first_time",0.8875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",1,"(60,80]"
"1:270",70,"first_win",295,0,"left",0.5,"1","first_time",0.9,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:271",71,"first_win",396,0,"left",0.5,"1","first_time",0.9125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:272",72,"first_win",339,0,"left",0.5,"1","first_time",0.925,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",0,"(60,80]"
"1:273",73,"first_win",201,1,"right",1,"3","first_time",0.95,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",1,"(60,80]"
"1:274",74,"first_win",412,0,"left",0.5,"1","first_time",0.9625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",0,"(60,80]"
"1:275",75,"first_win",337,0,"left",0.5,"1","first_time",0.975,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",0,"(60,80]"
"1:276",76,"first_win",358,0,"left",0.5,"1","first_time",0.9875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",0,"(60,80]"
"1:277",77,"first_win",354,1,"right",1,"3","first_time",1.0125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",1,"(60,80]"
"1:278",78,"first_win",411,1,"right",1,"3","first_time",1.0375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",1,"(60,80]"
"1:279",79,"first_win",429,1,"right",0,"3","first_time",1.0375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,1,"Gain",1,"(60,80]"
"1:280",80,"first_win",315,1,"right",1,"3","first_time",1.0625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,4,0,"Gain",1,"(60,80]"
"1:281",81,"first_win",94,0,"left",0.5,"1","first_time",1.075,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,1,"Gain",0,"(80,100]"
"1:282",82,"first_win",154,1,"right",0,"3","first_time",1.075,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,1,"Gain",1,"(80,100]"
"1:283",83,"first_win",136,0,"left",0.5,"1","first_time",1.0875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:284",84,"first_win",242,0,"left",0.5,"1","first_time",1.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:285",85,"first_win",362,1,"right",0,"3","first_time",1.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",1,"(80,100]"
"1:286",86,"first_win",384,1,"right",0,"3","first_time",1.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",1,"(80,100]"
"1:287",87,"first_win",375,0,"left",0.5,"1","first_time",1.1125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:288",88,"first_win",365,0,"left",0.5,"1","first_time",1.125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:289",89,"first_win",392,0,"left",0.5,"1","first_time",1.1375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:290",90,"first_win",426,0,"left",0.5,"1","first_time",1.15,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:291",91,"first_win",134,0,"left",0.5,"1","first_time",1.1625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:292",92,"first_win",403,0,"left",0.5,"1","first_time",1.175,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:293",93,"first_win",139,0,"left",0.5,"1","first_time",1.1875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:294",94,"first_win",78,1,"right",0,"3","first_time",1.1875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",1,"(80,100]"
"1:295",95,"first_win",228,0,"left",0.5,"1","first_time",1.2,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:296",96,"first_win",391,0,"left",0.5,"1","first_time",1.2125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:297",97,"first_win",263,0,"left",0.5,"1","first_time",1.225,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:298",98,"first_win",377,0,"left",0.5,"1","first_time",1.2375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",0,"(80,100]"
"1:299",99,"first_win",344,1,"right",1,"3","first_time",1.2625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,0,"Gain",1,"(80,100]"
"1:300",100,"first_win",361,1,"right",0,"3","first_time",1.2625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,200,7,5,1,"Gain",1,"(80,100]"
"1:301",1,"first_win",460,1,"right",1,"4","first_time",0.025,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,NA,"Gain",1,"(0,20]"
"1:302",2,"first_win",453,0,"left",0.5,"2","first_time",0.0375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",0,"(0,20]"
"1:303",3,"first_win",454,0,"left",0.5,"2","first_time",0.05,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",0,"(0,20]"
"1:304",4,"first_win",163,0,"left",0.5,"2","first_time",0.0625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",0,"(0,20]"
"1:305",5,"first_win",436,1,"right",0,"4","first_time",0.0625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",1,"(0,20]"
"1:306",6,"first_win",456,1,"right",1,"4","first_time",0.0875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,0,"Gain",1,"(0,20]"
"1:307",7,"first_win",459,1,"right",0,"4","first_time",0.0875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",1,"(0,20]"
"1:308",8,"first_win",510,1,"right",1,"4","first_time",0.1125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,0,"Gain",1,"(0,20]"
"1:309",9,"first_win",498,0,"left",0.5,"2","first_time",0.125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",0,"(0,20]"
"1:310",10,"first_win",487,0,"left",0.5,"2","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",0,"(0,20]"
"1:311",11,"first_win",88,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,1,"Gain",1,"(0,20]"
"1:312",12,"first_win",439,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,0,"Gain",1,"(0,20]"
"1:313",13,"first_win",2,NA,NA,-1,NA,"first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,0,"Gain",NA,"(0,20]"
"1:314",14,"first_win",482,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,0,"Gain",1,"(0,20]"
"1:315",15,"first_win",512,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,250,10,1,0,"Gain",1,"(0,20]"
