"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"1:191",91,"second_win",228,0,"left",0.5,"2","first_time",1.075,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:192",92,"second_win",269,0,"left",0.5,"2","first_time",1.0875,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:193",93,"second_win",255,0,"left",0.5,"2","first_time",1.1,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:194",94,"second_win",232,1,"right",0,"4","first_time",1.1,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:195",95,"second_win",204,0,"left",0.5,"2","first_time",1.1125,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,0,"Gain"
"1:196",96,"second_win",279,1,"right",1,"4","first_time",1.1375,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,0,"Gain"
"1:197",97,"second_win",298,0,"left",0.5,"2","first_time",1.15,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:198",98,"second_win",295,0,"left",0.5,"2","first_time",1.1625,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:199",99,"second_win",235,0,"left",0.5,"2","first_time",1.175,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:200",100,"second_win",56,0,"left",0.5,"2","first_time",1.1875,"cd2","General","Restaurant",34,"F",0,0.303030303030303,0,5,1,"Gain"
"1:201",1,"first_win",356,1,"right",1,"3","first_time",0.025,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,NA,"Gain"
"1:202",2,"first_win",322,0,"left",0.5,"1","first_time",0.0375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,1,"Gain"
"1:203",3,"first_win",331,0,"left",0.5,"1","first_time",0.05,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,1,"Gain"
"1:204",4,"first_win",329,1,"right",0,"3","first_time",0.05,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,1,"Gain"
"1:205",5,"first_win",332,1,"right",1,"3","first_time",0.075,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:206",6,"first_win",415,0,"left",0.5,"1","first_time",0.0875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,1,"Gain"
"1:207",7,"first_win",351,0,"left",0.5,"1","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,1,"Gain"
"1:208",8,"first_win",430,1,"right",0,"3","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,1,"Gain"
"1:209",9,"first_win",326,1,"right",0,"3","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:210",10,"first_win",310,1,"right",0,"3","first_time",0.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:211",11,"first_win",353,0,"left",0.5,"1","first_time",0.1125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:212",12,"first_win",334,0,"left",0.5,"1","first_time",0.125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:213",13,"first_win",427,0,"left",0.5,"1","first_time",0.1375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:214",14,"first_win",314,0,"left",0.5,"1","first_time",0.15,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:215",15,"first_win",345,0,"left",0.5,"1","first_time",0.1625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:216",16,"first_win",328,0,"left",0.5,"1","first_time",0.175,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:217",17,"first_win",165,0,"left",0.5,"1","first_time",0.1875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:218",18,"first_win",396,0,"left",0.5,"1","first_time",0.2,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:219",19,"first_win",417,0,"left",0.5,"1","first_time",0.2125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:220",20,"first_win",410,0,"left",0.5,"1","first_time",0.225,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,1,0,"Gain"
"1:221",21,"first_win",325,0,"left",0.5,"1","first_time",0.2375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:222",22,"first_win",414,0,"left",0.5,"1","first_time",0.25,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:223",23,"first_win",390,0,"left",0.5,"1","first_time",0.2625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:224",24,"first_win",387,0,"left",0.5,"1","first_time",0.275,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:225",25,"first_win",421,1,"right",1,"3","first_time",0.3,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:226",26,"first_win",151,1,"right",1,"3","first_time",0.325,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:227",27,"first_win",428,1,"right",1,"3","first_time",0.35,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:228",28,"first_win",432,1,"right",1,"3","first_time",0.375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:229",29,"first_win",399,1,"right",1,"3","first_time",0.4,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:230",30,"first_win",389,1,"right",1,"3","first_time",0.425,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:231",31,"first_win",404,1,"right",0,"3","first_time",0.425,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:232",32,"first_win",330,0,"left",0.5,"1","first_time",0.4375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:233",33,"first_win",413,0,"left",0.5,"1","first_time",0.45,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:234",34,"first_win",424,0,"left",0.5,"1","first_time",0.4625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:235",35,"first_win",369,1,"right",1,"3","first_time",0.4875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:236",36,"first_win",372,1,"right",1,"3","first_time",0.5125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:237",37,"first_win",367,1,"right",0,"3","first_time",0.5125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:238",38,"first_win",262,0,"left",0.5,"1","first_time",0.525,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:239",39,"first_win",110,1,"right",1,"3","first_time",0.55,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,0,"Gain"
"1:240",40,"first_win",142,1,"right",0,"3","first_time",0.55,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,2,1,"Gain"
"1:241",41,"first_win",378,0,"left",0.5,"1","first_time",0.5625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:242",42,"first_win",128,0,"left",0.5,"1","first_time",0.575,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:243",43,"first_win",124,1,"right",0,"3","first_time",0.575,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:244",44,"first_win",406,0,"left",0.5,"1","first_time",0.5875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:245",45,"first_win",405,0,"left",0.5,"1","first_time",0.6,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:246",46,"first_win",381,1,"right",0,"3","first_time",0.6,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:247",47,"first_win",366,0,"left",0.5,"1","first_time",0.6125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:248",48,"first_win",317,0,"left",0.5,"1","first_time",0.625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:249",49,"first_win",102,1,"right",1,"3","first_time",0.65,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:250",50,"first_win",389,1,"right",1,"3","first_time",0.675,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,1,"Gain"
"1:251",51,"first_win",396,1,"right",0,"3","first_time",0.675,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,1,"Gain"
"1:252",52,"first_win",370,1,"right",1,"3","first_time",0.7,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:253",53,"first_win",357,1,"right",0,"3","first_time",0.7,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,1,"Gain"
"1:254",54,"first_win",109,0,"left",0.5,"1","first_time",0.7125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:255",55,"first_win",376,0,"left",0.5,"1","first_time",0.725,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:256",56,"first_win",349,1,"right",0,"3","first_time",0.725,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:257",57,"first_win",104,0,"left",0.5,"1","first_time",0.7375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:258",58,"first_win",379,1,"right",1,"3","first_time",0.7625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:259",59,"first_win",124,1,"right",0,"3","first_time",0.7625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,1,"Gain"
"1:260",60,"first_win",424,1,"right",0,"3","first_time",0.7625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,3,0,"Gain"
"1:261",61,"first_win",204,0,"left",0.5,"1","first_time",0.775,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:262",62,"first_win",415,0,"left",0.5,"1","first_time",0.7875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:263",63,"first_win",380,0,"left",0.5,"1","first_time",0.8,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:264",64,"first_win",388,0,"left",0.5,"1","first_time",0.8125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:265",65,"first_win",138,1,"right",1,"3","first_time",0.8375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:266",66,"first_win",376,0,"left",0.5,"1","first_time",0.85,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:267",67,"first_win",363,1,"right",1,"3","first_time",0.875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:268",68,"first_win",232,0,"left",0.5,"1","first_time",0.8875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:269",69,"first_win",359,1,"right",0,"3","first_time",0.8875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:270",70,"first_win",295,0,"left",0.5,"1","first_time",0.9,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:271",71,"first_win",396,0,"left",0.5,"1","first_time",0.9125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:272",72,"first_win",339,0,"left",0.5,"1","first_time",0.925,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:273",73,"first_win",201,1,"right",1,"3","first_time",0.95,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:274",74,"first_win",412,0,"left",0.5,"1","first_time",0.9625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:275",75,"first_win",337,0,"left",0.5,"1","first_time",0.975,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:276",76,"first_win",358,0,"left",0.5,"1","first_time",0.9875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:277",77,"first_win",354,1,"right",1,"3","first_time",1.0125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:278",78,"first_win",411,1,"right",1,"3","first_time",1.0375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:279",79,"first_win",429,1,"right",0,"3","first_time",1.0375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,1,"Gain"
"1:280",80,"first_win",315,1,"right",1,"3","first_time",1.0625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,4,0,"Gain"
"1:281",81,"first_win",94,0,"left",0.5,"1","first_time",1.075,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,1,"Gain"
"1:282",82,"first_win",154,1,"right",0,"3","first_time",1.075,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,1,"Gain"
"1:283",83,"first_win",136,0,"left",0.5,"1","first_time",1.0875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:284",84,"first_win",242,0,"left",0.5,"1","first_time",1.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:285",85,"first_win",362,1,"right",0,"3","first_time",1.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:286",86,"first_win",384,1,"right",0,"3","first_time",1.1,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:287",87,"first_win",375,0,"left",0.5,"1","first_time",1.1125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:288",88,"first_win",365,0,"left",0.5,"1","first_time",1.125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:289",89,"first_win",392,0,"left",0.5,"1","first_time",1.1375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:290",90,"first_win",426,0,"left",0.5,"1","first_time",1.15,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:291",91,"first_win",134,0,"left",0.5,"1","first_time",1.1625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:292",92,"first_win",403,0,"left",0.5,"1","first_time",1.175,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:293",93,"first_win",139,0,"left",0.5,"1","first_time",1.1875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:294",94,"first_win",78,1,"right",0,"3","first_time",1.1875,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:295",95,"first_win",228,0,"left",0.5,"1","first_time",1.2,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:296",96,"first_win",391,0,"left",0.5,"1","first_time",1.2125,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:297",97,"first_win",263,0,"left",0.5,"1","first_time",1.225,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:298",98,"first_win",377,0,"left",0.5,"1","first_time",1.2375,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:299",99,"first_win",344,1,"right",1,"3","first_time",1.2625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,0,"Gain"
"1:300",100,"first_win",361,1,"right",0,"3","first_time",1.2625,"cd3","Episodic","Hospital",21,"F",2.5,0.43,0,5,1,"Gain"
"1:301",1,"first_win",460,1,"right",1,"4","first_time",0.025,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,NA,"Gain"
"1:302",2,"first_win",453,0,"left",0.5,"2","first_time",0.0375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:303",3,"first_win",454,0,"left",0.5,"2","first_time",0.05,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:304",4,"first_win",163,0,"left",0.5,"2","first_time",0.0625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:305",5,"first_win",436,1,"right",0,"4","first_time",0.0625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:306",6,"first_win",456,1,"right",1,"4","first_time",0.0875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:307",7,"first_win",459,1,"right",0,"4","first_time",0.0875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:308",8,"first_win",510,1,"right",1,"4","first_time",0.1125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:309",9,"first_win",498,0,"left",0.5,"2","first_time",0.125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:310",10,"first_win",487,0,"left",0.5,"2","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:311",11,"first_win",88,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:312",12,"first_win",439,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:313",13,"first_win",2,NA,NA,-1,NA,"first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:314",14,"first_win",482,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:315",15,"first_win",512,1,"right",0,"4","first_time",0.1375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:316",16,"first_win",457,1,"right",1,"4","first_time",0.1625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:317",17,"first_win",448,0,"left",0.5,"2","first_time",0.175,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:318",18,"first_win",499,1,"right",0,"4","first_time",0.175,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,1,"Gain"
"1:319",19,"first_win",445,1,"right",0,"4","first_time",0.175,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:320",20,"first_win",293,1,"right",1,"4","first_time",0.2,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,1,0,"Gain"
"1:321",21,"first_win",509,0,"left",0.5,"2","first_time",0.2125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:322",22,"first_win",495,0,"left",0.5,"2","first_time",0.225,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:323",23,"first_win",143,1,"right",1,"4","first_time",0.25,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:324",24,"first_win",442,1,"right",1,"4","first_time",0.275,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:325",25,"first_win",447,1,"right",1,"4","first_time",0.3,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:326",26,"first_win",503,1,"right",1,"4","first_time",0.325,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:327",27,"first_win",288,1,"right",0,"4","first_time",0.325,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:328",28,"first_win",491,1,"right",1,"4","first_time",0.35,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:329",29,"first_win",506,1,"right",1,"4","first_time",0.375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:330",30,"first_win",108,1,"right",0,"4","first_time",0.375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:331",31,"first_win",75,1,"right",0,"4","first_time",0.375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:332",32,"first_win",215,0,"left",0.5,"2","first_time",0.3875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:333",33,"first_win",487,0,"left",0.5,"2","first_time",0.4,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:334",34,"first_win",368,1,"right",0,"4","first_time",0.4,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:335",35,"first_win",219,0,"left",0.5,"2","first_time",0.4125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:336",36,"first_win",3,1,"right",1,"4","first_time",0.4375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:337",37,"first_win",484,1,"right",1,"4","first_time",0.4625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:338",38,"first_win",382,1,"right",0,"4","first_time",0.4625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,1,"Gain"
"1:339",39,"first_win",475,0,"left",0.5,"2","first_time",0.475,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:340",40,"first_win",219,0,"left",0.5,"2","first_time",0.4875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,2,0,"Gain"
"1:341",41,"first_win",175,1,"right",1,"4","first_time",0.5125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:342",42,"first_win",489,1,"right",0,"4","first_time",0.5125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:343",43,"first_win",71,0,"left",0.5,"2","first_time",0.525,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:344",44,"first_win",362,0,"left",0.5,"2","first_time",0.5375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:345",45,"first_win",103,0,"left",0.5,"2","first_time",0.55,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:346",46,"first_win",434,1,"right",1,"4","first_time",0.575,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:347",47,"first_win",508,1,"right",1,"4","first_time",0.6,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:348",48,"first_win",511,1,"right",1,"4","first_time",0.625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:349",49,"first_win",440,0,"left",0.5,"2","first_time",0.6375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:350",50,"first_win",466,1,"right",0,"4","first_time",0.6375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:351",51,"first_win",228,1,"right",1,"4","first_time",0.6625,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:352",52,"first_win",261,1,"right",1,"4","first_time",0.6875,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:353",53,"first_win",289,1,"right",1,"4","first_time",0.7125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:354",54,"first_win",490,1,"right",0,"4","first_time",0.7125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,1,"Gain"
"1:355",55,"first_win",115,1,"right",0,"4","first_time",0.7125,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:356",56,"first_win",202,0,"left",0.5,"2","first_time",0.725,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:357",57,"first_win",470,0,"left",0.5,"2","first_time",0.7375,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
"1:358",58,"first_win",469,0,"left",0.5,"2","first_time",0.75,"cd4","Episodic","Restaurant",22,"F",2.5,0.614583333333333,0,3,0,"Gain"
